AccountID,Fraudster
C5881566269,1
C7960543101,0
C0380387531,0
C5356913358,1
C0080303423,1
C4124291060,0
C3921954997,1
C9391017529,1
C1322360352,1
C1548381190,0
C9134472970,0
C0812358762,0
C7605777586,1
C2573802998,0
C1740375359,0
C8221102673,1
C0689689717,0
C0937665636,0
C7429413693,0
C4382003397,1
C4044742506,0
C2684890290,0
C2789615752,1
C4535608809,1
C9946005460,1
C7537143101,0
C1438346793,0
C7489128940,0
C6823318511,1
C6414146592,0
C5444425811,1
C8233370794,0
C1300558465,0
C6046010490,1
C8795425277,1
C6260015292,0
C2516010394,1
C9117466092,0
C2445254688,0
C2018501098,0
C7063255521,1
C4504521625,0
C4533725397,0
C4271005505,0
C1931194813,1
C8584162500,0
C4516844913,0
C2540205131,0
C8582227203,1
C5638566763,0
C4196119160,0
C9042438381,0
C6689843437,1
C7134352190,0
C1942880888,0
C3201780294,1
C6543461710,1
C9402389140,1
C7240025182,1
C8581314639,0
C3655990359,0
C1635710520,0
C9884325421,0
C6546413849,1
C9281298316,0
C8241156499,0
C6459604421,0
C9901654503,0
C8717362440,1
C6200639749,0
C3132558040,0
C6534236700,0
C7878842846,1
C4412561112,0
C1517720587,1
C6254500926,0
C0255315126,1
C1471572831,0
C0464059990,0
C3827094107,1
C2890805987,1
C7772949720,0
C9411912045,0
C5113060674,0
C8918694700,1
C7518452157,1
C6123112281,0
C8857588496,0
C7302726535,1
C1654943838,1
C1852440207,0
C4948358484,0
C9468100327,1
C0190427314,0
C0916052209,1
C4725896061,0
C3011475604,1
C2454066649,1
C3833915882,0
C7647056644,0
C1292722193,0
C3918579626,1
C6525158357,0
C9036832447,1
C8610871714,0
C3921265838,0
C8122543135,1
C4317307603,0
C3245138088,0
C2758214818,0
C2861289092,0
C5374470925,1
C5331356838,0
C9040233850,0
C0245582429,1
C7603753585,1
C2457374896,0
C3426553951,1
C0693103797,1
C1415881846,0
C5030868320,0
C1580340829,0
C6692798038,0
C6980404125,0
C8707094670,1
C9198826510,1
C9726016428,0
C9109358506,0
C3126874540,0
C0118948893,1
C0229856238,1
C7686750021,0
C4018429396,1
C1189633588,0
C0014447919,0
C1638053720,0
C1309728835,0
C6639660591,0
C2026742197,0
C7940716331,0
C4704714795,1
C1175431350,0
C8147381186,1
C4700407858,0
C4665962816,0
C2307150047,0
C7646762047,1
C3678457827,0
C3100488512,1
C0926154775,0
C4375011717,1
C0875839599,1
C6488965419,1
C8797498193,1
C6388953952,1
C8877580108,0
C8395218514,0
C4022827030,1
C4849736401,0
C1521131306,0
C5933960035,1
C1831650734,0
C6328865472,0
C0538404464,1
C9982587442,1
C9480046259,1
C9855276945,1
C1452193403,0
C7413882826,0
C7888562713,1
C8708162303,1
C2123594517,0
C9476272865,1
C6562844615,0
C3908881207,1
C9597596454,1
C4690380419,1
C5305399657,1
C7889927911,0
C2777634910,0
C8680194119,1
C3496650098,0
C3095877962,0
C7941546196,1
C7874794971,0
C8150294642,1
C2729429156,1
C8415427146,1
C3867881513,0
C5055890335,0
C8583555623,1
C2221197958,0
C1699259354,0
C3973470945,1
C6997845538,1
C1928747325,1
C7091305341,1
C4275208621,0
C4409778427,0
C6457027685,1
C0748961263,0
C9408203836,0
C2285766252,0
C9157752397,1
C8192554411,1
C5647116327,1
C4494299197,0
C6575171643,1
C6019138527,1
C6608966262,1
C4297068295,1
C4185820988,0
C9855997181,0
C8006093409,0
C7880353730,1
C0848588119,0
C4854504832,1
C5712024966,0
C6637781971,1
C7155118862,1
C2496139382,0
C8707763993,1
C1740715327,0
C6482376133,0
C4350824982,0
C0919768968,1
C4209793058,1
C6466650694,0
C7518872338,1
C4105401544,0
C5527798405,0
C5746202016,0
C6590444682,0
C9726367446,1
C7528463437,1
C2039519222,0
C5448731286,0
C1039544325,0
C5627664263,1
C6340561274,0
C8473658794,1
C0591262953,0
C0595029226,0
C9079573316,1
C7440151171,1
C4065026097,0
C0549539607,0
C3162218945,0
C6786323425,1
C5361883259,1
C1363382104,0
C5246250373,0
C0519403943,1
C0766626812,0
C4669898820,1
C2504757672,1
C7667312402,0
C4747451365,1
C4051172647,1
C4801469295,0
C5025915418,0
C4872163748,0
C6426172229,0
C1143862664,1
C6609304021,0
C8681796659,1
C1881523068,1
C7658027004,0
C0116546839,0
C7721526128,1
C6615274625,1
C4507781462,0
C2269632438,0
C3749728030,1
C0626056144,1
C9911595444,1
C8170316515,1
C3064265221,0
C9431064953,1
C7037104635,1
C3900832706,1
C0946782665,1
C7003048819,1
C5931595891,0
C0144357590,1
C5918746879,1
C8178306052,0
C1431529801,1
C5579507501,0
C0505785348,0
C8374453724,1
C8192518649,0
C0878969085,1
C4582063220,1
C3207229991,0
C8262081689,1
C9967897187,0
C3737884954,1
C9595790471,0
C0544695712,1
C2032888229,0
C2199671051,1
C6288410414,1
C5967720359,1
C9871452103,0
C3647348311,1
C4963410989,1
C7672195565,0
C7518979090,0
C4700793645,0
C0003158357,0
C3988595052,0
C5272653961,0
C9685581691,1
C3144746887,1
C7213839624,1
C7034974481,1
C2335540993,1
C4852847887,0
C3013342918,1
C3127303663,1
C2869996409,1
C7431495329,1
C1265021820,1
C4517904411,0
C9328845776,1
C7668454657,1
C4895373171,0
C6844617647,0
C8823670933,1
C4863757871,0
C6539414602,0
C7475395888,0
C4225598092,0
C7407238344,0
C8718468941,0
C1162964735,1
C6269657388,0
C9463818033,0
C7933457404,1
C3154542832,0
C2973711946,0
C8287977479,0
C9125367951,1
C0019014811,0
C3811544955,0
C2387854968,0
C5138345357,0
C0138809578,0
C9289806567,1
C6090226022,1
C1848864756,1
C0862562002,0
C6999021836,0
C1573563070,1
C9229960630,0
C0852879984,0
C2042920146,0
C6584534142,0
C0954181336,0
C9523741493,0
C4159407453,1
C0858467232,1
C0320499391,0
C5976637283,0
C1271988950,0
C8293101188,1
C5641101549,1
C5380861023,0
C4501049271,0
C2711513943,0
C4472798997,0
C8410213994,0
C7800486438,0
C1637971851,0
C7986331037,0
C0770727978,0
C3076301972,1
C9572299236,0
C3906287031,1
C6417319084,1
C7282573933,0
C0436666379,0
C6759782222,0
C8981904937,1
C4168132598,0
C9418062225,1
C4196624377,0
C3651977542,1
C0979758113,1
C3693400848,0
C9652026754,0
C7632669769,1
C4496409455,1
C7144973388,0
C5263745193,0
C5938132645,0
C4946167699,0
C8565129871,1
C0971142362,1
C9718225147,0
C1145654701,0
C2445277165,0
C4574351559,0
C8419535496,0
C6485860218,1
C3906661008,0
C4483704825,0
C8584343227,1
C1590511421,1
C4487846610,1
C0531504597,0
C7174463449,1
C8556054394,1
C0577631525,1
C8562875527,0
C1725035563,0
C9759483293,0
C8710793865,1
C0564627820,0
C2510667593,0
C0880260346,0
C1542522912,1
C1594539446,0
C2107458035,1
C8898789339,1
C2408592461,0
C9995069799,0
C3935905679,0
C7152179578,0
C6716120347,0
C6689711924,0
C9390464250,0
C7201653566,0
C4260358757,0
C8601402766,0
C6846871647,1
C5495452149,1
C4309955611,0
C0195680794,0
C8377300455,1
C9104767046,1
C1700064063,0
C0838208667,1
C2314772748,0
C7237916417,0
C9562107167,0
C8337155173,1
C4848569932,0
C4021760334,0
C6320447826,0
C2157270696,0
C0974418706,1
C0501466724,0
C8721463419,0
C9580851445,0
C8212365164,0
C8780114189,1
C2151258902,0
C8121454146,0
C9183353688,0
C3731974385,1
C6864041160,0
C8148153627,0
C8246106224,0
C0405377593,0
C8070906484,0
C1737807981,1
C9168416204,1
C8254372585,0
C7897491200,0
C9111708078,0
C0627816959,1
C3799440684,1
C9385224306,0
C8965038400,1
C7136339903,0
C3027362541,0
C3923312920,1
C4848712501,0
C3881735938,0
C6397459180,1
C5727302503,1
C8914314966,1
C0275818677,0
C2405523100,1
C7298694226,0
C7707311081,1
C4644258713,0
C3098944587,0
C5807147533,0
C3472706414,0
C5922724103,1
C2796385532,1
C3279028709,1
C3932672183,1
C0765089232,1
C6817104778,1
C9566206912,1
C0190468691,0
C1778215244,0
C0571784061,0
C6965908981,0
C3407667796,0
C9966684172,1
C1460490884,1
C5382520808,1
C6359367378,0
C3704896626,1
C4017463873,1
C8286515888,1
C7924021915,1
C7343646514,1
C0563209344,1
C3734285758,1
C1617999841,0
C1326705230,1
C9564237437,1
C8311153570,0
C9146637214,0
C2768610002,0
C0983849433,0
C7977712795,0
C4837382794,0
C8814076358,0
C8336328480,0
C5128054061,0
C3381307900,1
C0564368532,1
C6847916894,0
C3875254203,1
C8275899794,0
C2484921916,0
C2995176760,0
C4547588564,0
C0356941060,1
C9526127479,0
C7649337890,1
C3835912147,0
C6703538235,1
C7173890398,0
C4578282930,0
C4822128131,0
C4965762905,0
C6657925060,1
C0493949917,0
C6787823129,1
C9528435567,1
C9498218080,0
C4180802866,0
C9028324514,0
C9444346181,1
C0846543336,1
C7627168277,0
C8258275988,0
C1905268419,1
C3906022957,0
C5343313156,0
C8839051168,0
C6082753819,0
C6617403339,1
C4027264905,0
C3621458550,0
C5680076490,0
C8453427627,0
C4488716443,0
C8665927590,0
C3664883967,0
C4740159036,1
C2426639334,0
C4055420496,1
C0063588725,1
C8983284256,0
C6092582151,0
C9858862559,0
C2125374987,0
C5544252696,0
C7287000898,1
C5819791411,1
C4258976235,1
C4978883777,1
C9068381292,0
C1827910832,0
C6521428757,1
C6559448831,0
C0444819613,1
C0508277062,0
C5382055345,1
C3069955118,1
C0100646338,0
C2909920012,0
C2950892034,0
C0770469679,1
C1370524339,0
C6985824223,0
C2538442806,0
C5585910100,1
C1796960745,1
C2886707035,1
C4739155687,0
C9550628129,1
C9595187896,1
C5887940874,0
C4706518557,1
C1239020876,0
C1022086375,0
C0896657987,0
C8332227423,1
C1683529157,1
C8408480627,0
C5533339112,0
C6318833020,1
C7752147286,1
C6814551350,1
C2315994678,1
C7335859945,1
C8669842129,1
C6230872203,0
C7519260343,0
C8588622620,1
C5751935265,0
C2918294418,0
C4865915849,0
C1023487190,0
C0892923083,0
C5849639026,1
C1927140946,1
C3054663663,0
C8735802435,1
C5080121755,0
C1919737959,0
C9125598964,0
C8594785144,0
C0026916961,0
C9150505613,0
C1127003053,1
C1613274668,1
C3080591050,0
C7314473941,0
C3223228133,1
C6901279959,0
C3218628438,0
C3156260243,1
C2952119437,0
C4140221586,0
C3306185032,0
C7792843644,0
C6420040164,1
C0527413378,0
C4509564285,1
C6533388999,1
C0312814526,1
C0927832035,1
C3969567348,1
C8900067783,0
C0329170061,1
C4520780571,1
C8056072592,0
C2543154350,0
C3758985666,1
C0897305215,1
C6116324384,0
C7434760079,1
C6426799101,1
C6277642947,0
C2116948459,0
C6183078291,0
C6286959612,1
C1089826043,1
C3970849268,0
C5591025293,1
C6592626520,0
C6607561907,1
C6543382111,0
C3267200957,0
C6967158324,0
C4447064403,1
C7991570058,1
C6333456319,1
C9520435346,0
C5627474273,1
C0068683798,1
C6807093040,0
C6670925527,1
C5464046555,1
C6723831001,0
C2946274834,0
C9557868207,1
C0379911416,1
C8885168364,0
C4044138765,0
C4169140824,1
C0181251978,1
C7346420739,0
C3693974885,0
C6144976525,0
C9835888666,0
C7149102316,0
C5333477944,0
C9471255928,1
C5098317470,0
C9987717609,0
C8661118386,0
C0775663196,0
C1224601861,0
C1966206639,0
C9428316002,0
C7653545007,1
C2649923714,0
C0076009418,0
C1098813314,1
C2357431808,0
C2781082810,0
C4546119485,1
C3336290850,0
C8207571742,0
C5169290832,1
C0550161875,0
C7189619337,0
C4657862024,0
C9689250342,1
C3532422391,0
C9908761600,0
C5285346628,0
C0101996667,0
C6377540453,1
C3279050099,1
C2255349450,1
C5696939138,1
C0078775447,0
C7530251795,0
C0139377356,0
C1593285934,1
C1967927490,1
C2743723545,0
C7296076758,0
C0973124616,0
C8598868103,0
C2776918245,0
C0793435143,0
C5297269944,0
C1327539379,1
C5448284813,1
C4328780538,0
C4702485991,0
C8864786644,0
C6850738298,0
C7271476604,1
C4563110709,0
C5992771237,1
C6550319554,0
C6019049602,1
C2838390069,1
C7256870403,0
C3508019383,0
C8073002887,0
C9689923954,0
C8844897559,0
C3975018048,0
C2600288627,0
C3216814645,0
C0296516392,1
C9594604298,0
C0695915518,0
C5563574255,0
C7571936279,0
C4176751118,0
C7982805535,1
C5818159148,1
C2453199352,0
C4324131039,1
C7973421976,0
C7189368078,1
C0016120528,1
C7153552856,0
C0400341585,1
C9767629528,1
C8553887334,0
C4986059974,0
C6160419464,1
C9139740139,1
C7311004878,1
C2673736657,0
C4996892914,0
C8040641350,0
C2016571175,0
C4048519804,1
C0261667728,1
C7366268864,0
C5686221315,0
C7212833918,0
C3995818981,0
C2427116531,1
C4432313999,1
C1807504644,0
C7322756076,1
C8667077274,1
C9361359631,1
C0244560399,0
C1367156222,0
C4852398312,1
C7291798766,0
C1057153429,1
C1349192173,0
C1451607088,1
C2980419433,0
C5058617846,0
C1776911016,0
C7110242729,1
C8363974479,1
C5467007167,0
C0483142178,1
C1735282098,0
C2664284474,1
C2889590338,0
C1189854415,1
C6572939885,0
C2442571385,0
C2911855365,1
C7278484898,1
C1060177912,0
C3850294507,0
C1674936656,1
C0502369261,0
C6513439851,1
C2458318688,1
C2157104806,1
C5588435044,1
C0320596395,1
C8093490950,0
C5336838236,0
C0619822458,0
C5794742305,0
C4963250032,1
C2766100127,0
C5725414773,0
C5587249076,1
C9538050330,0
C9732320119,0
C7094157159,0
C8735407879,0
C0416262543,0
C1560292449,0
C7712562887,0
C6893761124,0
C6814689236,1
C6045030682,0
C1133131895,1
C1333571477,0
C6552574216,0
C6632905859,1
C1480741338,0
C9179296829,0
C6427473273,1
C5962857896,1
C7922720071,0
C7815172774,0
C9295645440,0
C8179893973,1
C9151416005,1
C2014825444,0
C9635698603,0
C7273687312,1
C2447660582,1
C2151497728,1
C9003118701,1
C0426725351,0
C0061426243,0
C3777692790,1
C1271164744,0
C5842818833,1
C0509453776,1
C6915128226,0
C2728143398,1
C8506935228,0
C3990403634,0
C1154115353,0
C6748307122,1
C4877181935,0
C6194759604,1
C4451295443,0
C9207382783,0
C4834706137,0
C4393845737,1
C0265609353,0
C0669763277,1
C7923228725,1
C1988232722,0
C0270669913,0
C7120950139,0
C4023022152,1
C1864496575,1
C5681317412,1
C8078743460,1
C1169534903,0
C0910111631,0
C1880512172,1
C3592674648,1
C2023580364,1
C5714861296,0
C6813078046,1
C9540354226,0
C4777678611,0
C7977091157,1
C3277323018,0
C4511631501,0
C2247665993,0
C8553400348,0
C5646267907,1
C8074794479,1
C6433383728,0
C5833702273,0
C2510064181,0
C5099847659,0
C3577012188,1
C1901458419,0
C1912305165,0
C5960871690,0
C7320901142,0
C5481589790,1
C8992938063,1
C2744788937,1
C7787749683,0
C9698017432,0
C7534759583,0
C1991000694,1
C2263638107,1
C2837216994,0
C7391071194,1
C0903788689,0
C5554713578,0
C0147507558,1
C8815300024,0
C4911378432,0
C4232964053,1
C6319770563,1
C7889397538,0
C3709745017,0
C5435873461,0
C6002005669,0
C8084981450,1
C0513825291,0
C5729748865,0
C2495777456,0
C9902966878,0
C1824946159,1
C9527725030,0
C0478189972,1
C3930904608,1
C1090095997,0
C4935682210,0
C3024622927,1
C9798834484,0
C6428890592,0
C7347405665,1
C4986190664,0
C7875099342,0
C1029901346,1
C6861768865,1
C3845293177,0
C7878060437,0
C1405211654,0
C7169405005,1
C0772087128,0
C4814549196,0
C0900239159,0
C3891969850,1
C4784635110,0
C3918172681,0
C7057430380,1
C0781449582,1
C2797562160,1
C4610504476,0
C9038225106,1
C3210306576,1
C3143067146,1
C3513654618,1
C2935101572,0
C3280159130,1
C6602093692,0
C0593183969,0
C7579690931,0
C7775465969,1
C2480512622,0
C3455386289,1
C6126030169,1
C3682964957,0
C6544088082,1
C7436657756,0
C3802130184,1
C9055422860,0
C6823622752,0
C5383820496,1
C9815303236,1
C0456919427,1
C3289497707,0
C9963656702,0
C8110531828,0
C0439286973,0
C7291140536,0
C0842484067,1
C6697209319,0
C0494474971,1
C2686529443,0
C3444478450,1
C6084882723,1
C4128722713,1
C7421804946,1
C3415744275,1
C6520409183,1
C5996211375,1
C6355607575,1
C1854285602,1
C4504527836,0
C7923386822,1
C8859556899,0
C3182270139,0
C0205401196,1
C7128025646,1
C7459569638,1
C7888060722,0
C1170289350,0
C8395086911,1
C8763307564,0
C4258468878,1
C3163683165,1
C3669605189,0
C4308564914,0
C6903173756,0
C8072537984,0
C4707926631,1
C4956876454,0
C8182668737,0
C6087257907,1
C8363558887,0
C9136274410,0
C6632595800,1
C7272503060,0
C1406744170,1
C0419261431,0
C3262486512,1
C4556785045,0
C5596140995,0
C3325470225,0
C3633351378,1
C7591865092,1
C6247563532,1
C5466687592,0
C0951023864,0
C4797122523,1
C2385970412,0
C5864687238,1
C7707498708,1
C2361610939,0
C7182331077,1
C7043692623,0
C5843355516,1
C3529289662,0
C8357720701,0
C1861459264,1
C1818458408,1
C1316425415,1
C5217668020,0
C5282434746,0
C8460918523,0
C7130603305,1
C5650497865,1
C5412772072,1
C1708429009,0
C8484077228,0
C4405542483,0
C8417085589,1
C0957841708,0
C9088494960,0
C9416622346,0
C2795178106,0
C3070117028,1
C1007279225,1
C9295742290,0
C0309610674,1
C8856742093,1
C4199380057,0
C8683877198,0
C2309138309,0
C7871592084,1
C9253540237,0
C1511411169,0
C2723630623,0
C5789772863,1
C4408703189,1
C3404740598,0
C1155908591,1
C7039812310,1
C0194055984,0
C5861009179,1
C8359642109,0
C9036807023,0
C3689402373,0
C8218381105,0
C1129383650,0
C1225553221,0
C1859100362,1
C5389628883,0
C6445102655,0
C6073677372,0
C8288618492,1
C1259321355,0
C9171278163,1
C4958197543,0
C4647778060,0
C0149807977,0
C0626599419,0
C8076758921,0
C2859578702,0
C5708611433,0
C8612664363,1
C1912795226,1
C0526178703,0
C7348862763,1
C4107880542,0
C4162685845,0
C7940669853,0
C7426885142,0
C2580633729,1
C0106437691,1
C9194398145,1
C0368923018,0
C5129107828,0
C8531293744,0
C1767008358,1
C0782271867,0
C5429659551,0
C4330275834,1
C1236156086,0
C0745701705,0
C4237817732,1
C9662042265,1
C9131777668,0
C9389618529,0
C8566924065,1
C7376472164,0
C0684223457,0
C7144451706,0
C9272399910,0
C7745973537,1
C2303267443,0
C9199807561,0
C0197085275,1
C1027594294,0
C6055696173,1
C2497410385,1
C7048115568,1
C0116694768,1
C0014120609,1
C0967690322,0
C6220959047,0
C6008849722,1
C8035912698,0
C7280832268,1
C9444308106,0
C3779003812,0
C3458411545,1
C0759023497,0
C6501494352,0
C0520490537,1
C0671613420,0
C9526576356,0
C7465067277,0
C1827059530,0
C1087583017,1
C8927082317,1
C9678027654,1
C8396132649,1
C0856870223,1
C2817126723,1
C2687592655,0
C1333050908,1
C0757655207,0
C6063931551,0
C7137523213,0
C3755775036,0
C8074985369,0
C8622308597,0
C4271478369,0
C0301521194,0
C1232818208,1
C7656878216,1
C6393278105,1
C0995334601,0
C0656621448,0
C8558111517,0
C7532572280,0
C3908650622,1
C8388616300,1
C5978320982,1
C8793326107,0
C7924763942,1
C3975742135,0
C0130301603,0
C0450738510,0
C6772718756,1
C7395838805,0
C8139744855,0
C1616817866,0
C4275994722,0
C5065740335,0
C5129676400,1
C5122924212,0
C8563692283,0
C5488523015,1
C2100326305,0
C6977242510,1
C5641924453,0
C7859819995,0
C3473643145,0
C0626002380,1
C7783064859,1
C7171250595,1
C8249025736,1
C3470030083,0
C3270515871,0
C8747652286,1
C5134777808,0
C8870983422,0
C4846305238,0
C1941576680,1
C5828671114,1
C7002970082,0
C0044077795,0
C2174709048,1
C2145907679,1
C4134164354,0
C7465087155,0
C8334897721,1
C4220045660,0
C2536431638,1
C3733191932,0
C0430532775,0
C3751777020,1
C2409905796,1
C6311379152,1
C3573780463,0
C0240713106,0
C9090538678,0
C4043845370,1
C9035147058,0
C6879272002,0
C9446329202,0
C2716823467,0
C3772194740,1
C1546659099,1
C0491406803,0
C9814252288,1
C8289080161,0
C4042801660,0
C0947843575,0
C8440899638,1
C5621163443,1
C3486781523,0
C9057685495,0
C0232228860,0
C7621790574,1
C2607490469,0
C6493424411,0
C7209746216,1
C3363759857,1
C6109360811,1
C2291826501,1
C1174855312,1
C5196437522,0
C6920993128,1
C8104575921,1
C1879155430,0
C1578853702,0
C8658694807,0
C5283332071,0
C2731318114,0
C1381102120,1
C0372449225,0
C1425484376,1
C7079262108,0
C9819039058,1
C0423115458,0
C0894614503,0
C8158386562,0
C9229260242,0
C3017247749,0
C9499716640,0
C1720939796,1
C3207240760,1
C9714937343,1
C9877058342,0
C5781118159,1
C2064984371,1
C1792533812,0
C7673658515,1
C5954376034,0
C1289019638,0
C3498584097,1
C6387925459,0
C4676121069,0
C3517512812,0
C6785064739,1
C6326049464,1
C4391938063,1
C7037713271,1
C2218780061,0
C8257736197,0
C0676392510,1
C8114822254,1
C8407003589,1
C9210508424,1
C7208416913,0
C2960068796,1
C3675780371,1
C8183691886,1
C8212135287,0
C2428159641,0
C7493843505,0
C9553914071,0
C7996674469,1
C9740373206,0
C3979088027,0
C6726122741,0
C4068851825,1
C2786812442,0
C5784463240,0
C5481525859,1
C0384145322,1
C9949856189,0
C8497247305,0
C5994201804,0
C5450843399,0
C7631617214,1
C8218549032,0
C7228959888,0
C1376649054,0
C4431012009,0
C7257184558,0
C1435776704,1
C3254016560,0
C3282346641,0
C9693586207,0
C0010213925,0
C1302785130,1
C1251110086,1
C2250406023,1
C1065726428,1
C0726282174,1
C6089604667,1
C9046121695,1
C3024052478,0
C5903173506,0
C5339844989,1
C5464774597,1
C6911438431,1
C0423172983,0
C6042805101,0
C4675224159,1
C3913731207,1
C8473083977,1
C8231769161,1
C8851318638,0
C6150740207,0
C9602148739,0
C8676721099,0
C8460748098,0
C8379283659,1
C9186272210,0
C8544872341,0
C1796281538,0
C2743141490,1
C8680493309,0
C8935975867,0
C5106443555,1
C4226941529,1
C7812307828,0
C9083557818,0
C1746962710,0
C4723713632,0
C7833226805,1
C4516135054,0
C2225301908,1
C0479013486,1
C0360629572,1
C5569862183,1
C5744673865,0
C4643857106,0
C4450535204,0
C0987089637,0
C1241491695,0
C0176835445,1
C4333185043,0
C6447802712,0
C4446299482,0
C8799425230,1
C0365188064,0
C0415674603,1
C6411995929,1
C5757877322,0
C4133812877,1
C3270130652,1
C1445067233,0
C8997099947,1
C3598156605,0
C4994357337,1
C7843905952,0
C2376368362,0
C3801380213,0
C6199340931,0
C5020171283,1
C0815071947,0
C7136429068,0
C3808141281,0
C9282571829,1
C9201716257,0
C2822407460,1
C4604636269,0
C3680122105,0
C6290832403,0
C4114627792,0
C8540164004,1
C4306621018,1
C9627616712,1
C5134149162,1
C2864037984,0
C5088668109,0
C0576586494,1
C2102060696,1
C9217014551,1
C6198451808,0
C8263628088,1
C2301454155,0
C3527784817,1
C0433123128,0
C8166781220,1
C7955616368,1
C8588804347,1
C8029561458,0
C0673318784,1
C5211523793,1
C0514375938,1
C2785944749,1
C1627250207,1
C0945024544,0
C7945731204,1
C1927482948,0
C4947670735,0
C1495813432,0
C6007761192,1
C7824779471,0
C5677520547,0
C3302357174,1
C5408693352,0
C1153760905,1
C6327168755,1
C3005835253,0
C6918629314,0
C7965504182,1
C7233852357,1
C4370955435,1
C2842331605,1
C3211708025,0
C2968565431,0
C4156362446,0
C5878372206,0
C9926797910,0
C1680349550,1
C0696426743,0
C2725896672,0
C1856896849,1
C0466273465,0
C5817862886,1
C0276170084,0
C8382040713,0
C2696343047,0
C5192181919,0
C3955197986,0
C6484892276,0
C6401827771,1
C1877124987,0
C0224400574,1
C6550653369,0
C9303650352,0
C8116979765,1
C6412098471,0
C5833151892,1
C9874494227,1
C9609779857,0
C6601476060,1
C7541910727,0
C4096121742,0
C3725524327,0
C8697076665,0
C0735843769,0
C9468825469,1
C8540153951,0
C8904848060,1
C1441519886,0
C7571227993,0
C1103423825,0
C5801727635,0
C5766746765,0
C5246644834,1
C6625476251,0
C0208471838,0
C3965957021,0
C6200824382,0
C8137487047,0
C2179281034,1
C2685465628,0
C2956874708,0
C5411062282,1
C3319258494,1
C8243221937,1
C0179900393,1
C5581730101,1
C6730493288,0
C3321835458,0
C2693800084,1
C7885567066,0
C3969991567,0
C9247366735,1
C1374873728,0
C2307272359,0
C4945793902,0
C6233278590,1
C1817615019,1
C7036148324,0
C9483530343,1
C9244061927,1
C1469106150,0
C0778475259,0
C6795189631,0
C4813804353,1
C5756140549,0
C7477478581,0
C7141766314,1
C5133194213,1
C2691225629,0
C2789635561,1
C2290744482,1
C6633263985,0
C6721662397,1
C1754319456,0
C9993354726,0
C7357153409,0
C1323525369,0
C1578747231,0
C0080496550,0
C1777325816,0
C3893848076,1
C6083846110,0
C3706856197,1
C8946647623,1
C3241243076,0
C2547481666,1
C1234125436,0
C5336755474,0
C9367164105,0
C7471158417,0
C4722108008,0
C4571022766,0
C8692327665,0
C2943928759,0
C0611209305,0
C9748223501,0
C9365428871,1
C9820342973,0
C1691422588,0
C1562041939,0
C3774488697,0
C5934506867,1
C9210177668,1
C1001052085,0
C4800344927,0
C6507688228,0
C9289820061,1
C7424915729,1
C2952698443,1
C6790251598,0
C5090871839,1
C8946248260,0
C1361644087,1
C0874381768,1
C2539057491,0
C6054352856,0
C9860696431,0
C7373399114,1
C0629246455,1
C7052723142,1
C8461863480,1
C1163204953,1
C4656190103,0
C4621306756,1
C8442475077,1
C7216736369,1
C0364761382,1
C5261946118,0
C1941465506,0
C8915903363,0
C8458957759,0
C1532266608,1
C8296529122,0
C2569754024,1
C4519721626,0
C4820774950,0
C6434589439,0
C6892643557,0
C4152773764,1
C4244718023,0
C0886157241,1
C3601944480,1
C6140702906,0
C0144979270,0
C6975693350,1
C9420328356,0
C1899133401,0
C7064338021,1
C5192785828,0
C1018946079,0
C4007037641,0
C8934953798,1
C1734244785,1
C7946953507,0
C6186729599,0
C9191859711,0
C5192537992,1
C5704323165,0
C5515731142,0
C5593011175,0
C8413471028,1
C4396905775,0
C6964424312,1
C5037766198,0
C3134531273,1
C1646068656,0
C8921965822,0
C2903604413,0
C2197127348,1
C8435019577,0
C5558452318,1
C0994993744,1
C2476600324,0
C5042990686,0
C9528596069,0
C0916196676,1
C6544319939,1
C0748697003,0
C3629024405,0
C7952462992,1
C2478551742,0
C0245505728,1
C2752988213,1
C9605612260,0
C3129368642,1
C7497171208,0
C1493131001,0
C5774279476,0
C1991855148,0
C8057674515,0
C1494087626,1
C8022959030,1
C5032698815,1
C2449657022,0
C7353228510,0
C6905705195,0
C5250409630,0
C5657370315,0
C4140118587,1
C7209783688,1
C7498111862,0
C7005649768,0
C4397410964,1
C6529478886,0
C3581973713,1
C9461508609,0
C1970647578,0
C1076471503,0
C9922207948,0
C2297162063,0
C5124003414,1
C2752075224,1
C6193269159,0
C0976936107,1
C6838968444,1
C0036033055,0
C5781051666,1
C4078193200,0
C5401614270,0
C5685907486,1
C8558729776,1
C1063035807,1
C5612477539,0
C3978496996,1
C3587947396,1
C9123461710,0
C1362022463,0
C2690593355,0
C9812258167,1
C1605119996,0
C8910663831,0
C8410611397,0
C6293330297,0
C4717081215,1
C9401164539,1
C1607284235,0
C6835306686,0
C8248018563,0
C2758902918,0
C7994756668,0
C2247983360,1
C7476943829,1
C6524094809,1
C7642819531,0
C8805806242,0
C3605816441,0
C2112604912,0
C3480052711,0
C2859265593,0
C1772875184,0
C5245854517,0
C8408543472,0
C5628057012,0
C1849617483,0
C5882696710,1
C3150117882,0
C8588172490,0
C0446476904,1
C1869445443,0
C2584987566,0
C5488272882,0
C2654968437,0
C1935608089,1
C2732632425,0
C6513143272,1
C8835895415,0
C3770143286,1
C3044443219,0
C0211629487,0
C3163753806,0
C0105963110,1
C8835033617,0
C1164781336,0
C0625588572,0
C9505490783,0
C1831456569,0
C9144154605,1
